id_recibo,producto_id,pedido_id,cantidad,valor_unitario,valor_total,ciudad,costo_envio
16168,100484,39524,5,320,1600,BR-GO,320.0
16169,87711,40860,1,140,140,BR-PR,28.0
16170,47405,41180,2,310,620,BR-BA,124.0
16171,17990,41387,1,3800,3800,BR-AC,760.0
16172,70673,41469,3,210,630,BR-MT,126.0
16173,87711,42337,2,140,280,BR-MT,56.0
16174,86243,42499,2,350,700,BR-RR,140.0
16175,84176,42974,2,310,620,BR-MT,124.0
16176,13716,43533,2,450,900,BR-PB,180.0
16177,93262,43951,4,450,1800,BR-DF,360.0
16178,57815,44577,6,100,600,BR-RO,120.0
16179,89334,45260,6,350,2100,BR-DF,420.0
16180,5567,47145,1,210,210,BR-MS,42.0
16181,41262,47742,2,390,780,BR-AL,156.0
16182,87711,48415,2,140,280,BR-ES,56.0
16183,55452,49160,3,350,1050,BR-SC,210.0
16184,5292,49749,2,576,1152,BR-SP,230.4
16185,86845,50121,2,110,220,BR-SE,44.0
16186,100932,53183,2,3900,7800,BR-AP,1560.0
16187,71190,53690,5,360,1800,BR-RS,360.0
16188,77558,53917,6,790,4740,BR-GO,948.0
16189,15875,55938,4,490,1960,BR-RO,392.0
16190,41189,56551,4,160,640,BR-SC,128.0
16191,72667,56891,5,139,695,BR-PA,139.0
16192,79551,57461,6,290,1740,BR-RR,348.0
16193,41189,57906,5,160,800,BR-PB,160.0
16194,11218,59519,6,250,1500,BR-SC,300.0
16195,86243,60408,1,350,350,BR-RR,70.0
16196,20029,61294,4,294,1176,BR-MG,235.2
16197,97039,61639,3,320,960,BR-RO,192.0
16198,68110,61993,1,790,790,BR-GO,158.0
16199,49026,62217,4,240,960,BR-PI,192.0
16200,8707,62844,3,150,450,BR-SC,90.0
16201,100983,64289,4,350,1400,BR-PA,280.0
16202,82990,66915,2,450,900,BR-PB,180.0
16203,86243,66999,4,350,1400,BR-GO,280.0
16204,37794,67444,6,105,630,BR-MG,126.0
16205,35129,68046,2,320,640,BR-MG,128.0
16206,97039,68694,2,320,640,BR-RN,128.0
16207,75706,68712,6,100,600,BR-RJ,120.0
16208,16634,69597,5,480,2400,BR-AP,480.0
16209,36306,70715,1,390,390,BR-SC,78.0
16210,73038,70909,6,90,540,BR-PE,108.0
16211,100932,71459,5,3900,19500,BR-AP,3900.0
16212,97039,71821,5,320,1600,BR-DF,320.0
16213,53941,72729,4,280,1120,BR-RS,224.0
16214,98640,73015,1,990,990,BR-PR,198.0
16215,60010,73020,1,90,90,BR-CE,18.0
16216,24159,74216,2,270,540,BR-DF,108.0
16217,86544,74386,3,50,150,BR-RO,30.0
16218,49497,74781,3,320,960,BR-RN,192.0
16219,87711,75492,6,140,840,BR-MA,168.0
16220,10086,76289,3,750,2250,BR-AC,450.0
16221,5995,76964,2,398,796,BR-AM,159.2
16222,12895,78484,5,2600,13000,BR-GO,2600.0
16223,46573,78728,1,350,350,BR-TO,70.0
16224,42913,79016,4,2590,10360,BR-AL,2072.0
16225,6381,80327,4,586,2344,BR-MA,468.8
16226,79079,80771,1,320,320,BR-RO,64.0
16227,72621,82062,3,179,537,BR-TO,107.4
16228,5412,83197,1,788,788,BR-PI,157.6
16229,29650,83585,6,120,720,BR-RN,144.0
16230,31835,84618,6,399,2394,BR-CE,478.8
16231,3829,85647,5,2630,13150,BR-PE,2630.0
16232,100460,85755,2,890,1780,BR-PI,356.0
16233,49026,85855,2,240,480,BR-PB,96.0
16234,17990,85947,3,3800,11400,BR-SE,2280.0
16235,61071,86863,5,450,2250,BR-PR,450.0
16236,57708,88115,5,990,4950,BR-RR,990.0
16237,65473,88539,6,210,1260,BR-PR,252.0
16238,73038,89531,5,90,450,BR-RO,90.0
16239,58472,90011,4,150,600,BR-AL,120.0
16240,40082,91039,6,315,1890,BR-PI,378.0
16241,49026,93835,2,240,480,BR-AC,96.0
16242,53941,94711,1,280,280,BR-RS,56.0
16243,32986,95370,6,315,1890,BR-RS,378.0
16244,72621,95594,1,179,179,BR-PE,35.8
16245,29650,96006,3,120,360,BR-AL,72.0
16246,81822,99194,5,390,1950,BR-RJ,390.0
16247,39368,100652,6,279,1674,BR-ES,334.8
16248,6699,100767,6,320,1920,BR-SC,384.0
16249,60010,100846,6,90,540,BR-RJ,108.0
16250,59337,101212,4,390,1560,BR-ES,312.0
16251,74864,101250,1,130,130,BR-PB,26.0
16252,15470,101882,4,590,2360,BR-CE,472.0
16253,41262,102148,2,390,780,BR-PI,156.0
16254,6699,102605,1,320,320,BR-MS,64.0
16255,8707,103763,4,150,600,BR-PB,120.0
16256,10086,104800,3,750,2250,BR-SP,450.0
16257,9809,105050,5,260,1300,BR-BA,260.0
16258,83795,105598,5,310,1550,BR-PB,310.0
16259,5412,107303,1,788,788,BR-AC,157.6
16260,40082,107921,1,315,315,BR-PB,63.0
16261,84692,108321,4,499,1996,BR-MG,399.2
16262,70673,108331,1,210,210,BR-RS,42.0
16263,66135,109460,1,490,490,BR-PE,98.0
16264,6381,110593,2,586,1172,BR-PR,234.4
16265,42913,111728,1,2590,2590,BR-MG,518.0
16266,66255,113198,1,390,390,BR-MG,78.0
16267,47475,113482,4,490,1960,BR-SC,392.0
16268,50478,115182,5,315,1575,BR-RS,315.0
16269,33976,115292,4,120,480,BR-PR,96.0
16270,74506,116034,1,420,420,BR-SC,84.0
16271,30263,116518,6,135,810,BR-RS,162.0
16272,89100,116526,3,4200,12600,BR-PB,2520.0
16273,43888,116706,2,190,380,BR-DF,76.0
16274,37384,117274,5,700,3500,BR-SP,700.0
16275,7940,117562,1,1200,1200,BR-AL,240.0
16276,17395,118732,2,1400,2800,BR-RR,560.0
16277,10795,118830,4,300,1200,BR-BA,240.0
16278,100484,118852,1,320,320,BR-GO,64.0
16279,57815,119645,2,100,200,BR-MG,40.0
16280,5995,119791,2,398,796,BR-MA,159.2
16281,73692,120483,6,90,540,BR-AC,108.0
16282,73692,122453,5,90,450,BR-MT,90.0
16283,4553,122939,2,110,220,BR-PI,44.0
16284,11736,124644,2,740,1480,BR-PI,296.0
16285,48483,125291,5,400,2000,BR-RS,400.0
16286,50771,125561,1,340,340,BR-AL,68.0
16287,9809,125691,4,260,1040,BR-PI,208.0
16288,6137,125789,4,100,400,BR-PE,80.0
16289,9809,125959,3,260,780,BR-PI,156.0
16290,7871,125977,1,420,420,BR-PE,84.0
16291,13472,127128,4,450,1800,BR-RO,360.0
16292,70673,127194,3,210,630,BR-GO,126.0
16293,44424,128893,1,360,360,BR-DF,72.0
16294,89100,129669,3,4200,12600,BR-PI,2520.0
16295,31835,129847,5,399,1995,BR-SC,399.0
16296,43888,130859,4,190,760,BR-CE,152.0
16297,8673,131173,5,490,2450,BR-RJ,490.0
16298,82990,131974,2,450,900,BR-MT,180.0
16299,2706,133337,5,590,2950,BR-PE,590.0
16300,66135,133634,4,490,1960,BR-AM,392.0
16301,32890,134245,5,480,2400,BR-GO,480.0
16302,6699,134413,4,320,1280,BR-RN,256.0
16303,75557,134508,1,90,90,BR-MS,18.0
16304,46573,135064,6,350,2100,BR-PE,420.0
16305,75706,135391,2,100,200,BR-AC,40.0
16306,79079,135400,3,320,960,BR-MA,192.0
16307,23575,135677,5,210,1050,BR-PB,210.0
16308,33976,135736,4,120,480,BR-RJ,96.0
16309,40508,136082,2,245,490,BR-MS,98.0
16310,44379,136154,2,165,330,BR-RN,66.0
16311,72621,136652,2,179,358,BR-TO,71.6
16312,11218,137270,6,250,1500,BR-RR,300.0
16313,83866,137381,3,990,2970,BR-AM,594.0
16314,11218,138590,5,250,1250,BR-BA,250.0
16315,28699,138937,5,420,2100,BR-PR,420.0
16316,59784,139076,2,390,780,BR-PI,156.0
16317,13705,139591,2,180,360,BR-BA,72.0
16318,28699,370,4,420,1680,BR-RR,336.0
16319,25562,745,3,320,960,BR-AC,192.0
16320,61071,858,6,450,2700,BR-SP,540.0
16321,27659,1101,3,140,420,BR-AP,84.0
16322,29893,1685,5,420,2100,BR-PA,420.0
16323,62594,1788,2,300,600,BR-MA,120.0
16324,18751,1978,3,990,2970,BR-RS,594.0
16325,88368,3567,6,250,1500,BR-CE,300.0
16326,64127,4577,1,590,590,BR-AC,118.0
16327,43888,4623,2,190,380,BR-SP,76.0
16328,9397,4968,3,345,1035,BR-RS,207.0
16329,98964,5855,3,280,840,BR-AC,168.0
16330,100983,6799,6,350,2100,BR-AP,420.0
16331,56380,6891,5,179,895,BR-MT,179.0
16332,91498,8103,3,130,390,BR-AP,78.0
16333,17395,8796,1,1400,1400,BR-GO,280.0
16334,45979,8841,6,280,1680,BR-AC,336.0
16335,74506,11067,6,420,2520,BR-SP,504.0
16336,70673,11420,3,210,630,BR-GO,126.0
16337,50330,11835,5,210,1050,BR-RR,210.0
16338,61071,12330,6,450,2700,BR-AM,540.0
16339,23575,12390,2,210,420,BR-TO,84.0
16340,6888,13981,4,350,1400,BR-PR,280.0
16341,62594,14007,2,300,600,BR-MT,120.0
16342,28699,14555,2,420,840,BR-PE,168.0
16343,98964,15514,2,280,560,BR-BA,112.0
16344,21516,15718,1,320,320,BR-PE,64.0
16345,56350,16143,4,245,980,BR-RO,196.0
16346,48483,16178,6,400,2400,BR-RO,480.0
16347,47405,17041,4,310,1240,BR-RR,248.0
16348,11736,17419,1,740,740,BR-RO,148.0
16349,86302,17766,1,139,139,BR-DF,27.8
16350,79551,18256,3,290,870,BR-MA,174.0
16351,9809,18648,5,260,1300,BR-CE,260.0
16352,19432,19769,3,190,570,BR-PI,114.0
16353,6888,19833,4,350,1400,BR-GO,280.0
16354,24159,20470,2,270,540,BR-RO,108.0
16355,44424,21042,6,360,2160,BR-CE,432.0
16356,27659,22162,2,140,280,BR-RN,56.0
16357,17258,23270,2,420,840,BR-SE,168.0
16358,4307,23847,1,6175,6175,BR-PR,1235.0
16359,81822,24348,1,390,390,BR-SE,78.0
16360,30263,26567,5,135,675,BR-PI,135.0
16361,82990,28330,5,450,2250,BR-RN,450.0
16362,86544,29402,3,50,150,BR-MT,30.0
16363,100932,30091,2,3900,7800,BR-ES,1560.0
16364,39814,30403,3,390,1170,BR-PA,234.0
16365,7729,30658,4,360,1440,BR-BA,288.0
16366,91498,30834,1,130,130,BR-AL,26.0
16367,5412,31084,2,788,1576,BR-AC,315.2
16368,3829,31302,2,2630,5260,BR-AM,1052.0
16369,14074,33539,4,450,1800,BR-RJ,360.0
16370,84692,34755,2,499,998,BR-CE,199.6
16371,72621,35000,3,179,537,BR-ES,107.4
16372,43054,35164,6,320,1920,BR-SC,384.0
16373,14836,35235,4,1100,4400,BR-MS,880.0
16374,42913,35714,6,2590,15540,BR-MG,3108.0
16375,74864,35764,3,130,390,BR-SC,78.0
16376,44379,37144,1,165,165,BR-CE,33.0
16377,57815,37272,2,100,200,BR-RS,40.0
16378,58472,37820,2,150,300,BR-TO,60.0
16379,81822,40017,4,390,1560,BR-SE,312.0
16380,48483,40538,1,400,400,BR-AP,80.0
16381,89334,42029,5,350,1750,BR-RJ,350.0
16382,83866,42209,4,990,3960,BR-TO,792.0
16383,11736,42491,6,740,4440,BR-MG,888.0
16384,4835,42563,4,560,2240,BR-MA,448.0
16385,68110,42799,3,790,2370,BR-SP,474.0
16386,48483,43023,6,400,2400,BR-PB,480.0
16387,29012,44647,5,525,2625,BR-MA,525.0
16388,100939,46182,6,310,1860,BR-RJ,372.0
16389,35682,46638,1,250,250,BR-PA,50.0
16390,44379,47228,4,165,660,BR-MS,132.0
16391,72621,47758,4,179,716,BR-RS,143.2
16392,47682,49903,1,430,430,BR-GO,86.0
16393,38723,50215,4,80,320,BR-AL,64.0
16394,24159,50340,5,270,1350,BR-PR,270.0
16395,44207,51270,3,290,870,BR-GO,174.0
16396,66255,51776,5,390,1950,BR-DF,390.0
16397,12609,52429,2,320,640,BR-SC,128.0
16398,43888,52594,6,190,1140,BR-MA,228.0
16399,6262,52866,2,644,1288,BR-MT,257.6
16400,32890,52906,2,480,960,BR-MA,192.0
16401,44207,53065,5,290,1450,BR-PE,290.0
16402,18790,53278,5,890,4450,BR-AP,890.0
16403,73038,58029,2,90,180,BR-RN,36.0
16404,27546,58975,4,336,1344,BR-RR,268.8
16405,98964,59101,5,280,1400,BR-MA,280.0
16406,13814,59534,4,550,2200,BR-PE,440.0
16407,22407,60557,1,200,200,BR-RN,40.0
16408,87156,60789,6,160,960,BR-AP,192.0
16409,70240,61005,5,290,1450,BR-SP,290.0
16410,18790,61141,2,890,1780,BR-PE,356.0
16411,36306,61973,5,390,1950,BR-AL,390.0
16412,3820,62301,6,139,834,BR-AL,166.8
16413,50771,62668,5,340,1700,BR-MS,340.0
16414,12895,62975,5,2600,13000,BR-RO,2600.0
16415,84743,64173,4,120,480,BR-MA,96.0
16416,97039,64498,1,320,320,BR-PE,64.0
16417,5567,65412,4,210,840,BR-DF,168.0
16418,59337,66109,1,390,390,BR-SE,78.0
16419,66135,66303,2,490,980,BR-PA,196.0
16420,2706,67441,2,590,1180,BR-PB,236.0
16421,81822,67448,5,390,1950,BR-SP,390.0
16422,56571,68097,3,420,1260,BR-CE,252.0
16423,6381,68629,6,586,3516,BR-MT,703.2
16424,49026,69045,6,240,1440,BR-MS,288.0
16425,86243,70989,5,350,1750,BR-TO,350.0
16426,58472,72850,5,150,750,BR-SE,150.0
16427,29893,73000,3,420,1260,BR-PI,252.0
16428,87711,75822,6,140,840,BR-RN,168.0
16429,66255,78188,2,390,780,BR-MA,156.0
16430,61071,78869,2,450,900,BR-ES,180.0
16431,35129,79392,5,320,1600,BR-PI,320.0
16432,21244,80480,3,1120,3360,BR-AL,672.0
16433,17329,81947,5,590,2950,BR-RJ,590.0
16434,70813,82951,1,120,120,BR-RO,24.0
16435,77079,83449,6,100,600,BR-SC,120.0
16436,32126,85613,4,210,840,BR-MT,168.0
16437,3451,85710,2,250,500,BR-RR,100.0
16438,50478,86471,2,315,630,BR-PB,126.0
16439,48872,86548,3,120,360,BR-MA,72.0
16440,85154,87314,6,420,2520,BR-AL,504.0
16441,84743,88347,1,120,120,BR-SE,24.0
16442,19432,89464,1,190,190,BR-DF,38.0
16443,10086,89958,5,750,3750,BR-MA,750.0
16444,73692,90361,1,90,90,BR-MT,18.0
16445,86544,90975,2,50,100,BR-PR,20.0
16446,60010,92060,1,90,90,BR-PE,18.0
16447,8673,92180,3,490,1470,BR-RJ,294.0
16448,33349,93963,2,270,540,BR-RN,108.0
16449,17990,96541,2,3800,7600,BR-SC,1520.0
16450,6888,99022,1,350,350,BR-PA,70.0
16451,70673,101343,1,210,210,BR-ES,42.0
16452,13906,101401,5,340,1700,BR-ES,340.0
16453,86845,102143,2,110,220,BR-BA,44.0
16454,19432,102493,5,190,950,BR-AL,190.0
16455,15875,102614,1,490,490,BR-AM,98.0
16456,23575,103940,3,210,630,BR-GO,126.0
16457,29012,104271,6,525,3150,BR-DF,630.0
16458,25562,105292,2,320,640,BR-MA,128.0
16459,57815,105302,4,100,400,BR-AC,80.0
16460,9397,107115,1,345,345,BR-MT,69.0
16461,61071,107890,1,450,450,BR-GO,90.0
16462,86243,108558,6,350,2100,BR-PE,420.0
16463,56571,109044,3,420,1260,BR-AC,252.0
16464,44424,110232,5,360,1800,BR-SE,360.0
16465,45695,110948,3,240,720,BR-RR,144.0
16466,31651,113016,4,180,720,BR-PR,144.0
16467,41262,113212,6,390,2340,BR-AL,468.0
16468,54794,113428,1,350,350,BR-AP,70.0
16469,59337,114131,3,390,1170,BR-SC,234.0
16470,71770,114232,2,530,1060,BR-MT,212.0
16471,17395,115709,2,1400,2800,BR-PB,560.0
16472,51238,116516,2,410,820,BR-SE,164.0
16473,17258,117659,4,420,1680,BR-AP,336.0
16474,3820,117670,1,139,139,BR-AC,27.8
16475,14836,118995,6,1100,6600,BR-MG,1320.0
16476,14836,119336,1,1100,1100,BR-ES,220.0
16477,57708,119407,6,990,5940,BR-BA,1188.0
16478,85154,119478,6,420,2520,BR-TO,504.0
16479,85154,121647,2,420,840,BR-MS,168.0
16480,44207,122357,4,290,1160,BR-SE,232.0
16481,100484,122820,5,320,1600,BR-RN,320.0
16482,53731,123938,6,430,2580,BR-PB,516.0
16483,37384,124502,3,700,2100,BR-TO,420.0
16484,4853,126070,2,100,200,BR-AM,40.0
16485,66255,127019,1,390,390,BR-DF,78.0
16486,11218,127638,4,250,1000,BR-DF,200.0
16487,79079,127720,6,320,1920,BR-PE,384.0
16488,48483,127792,4,400,1600,BR-PB,320.0
16489,48483,128152,6,400,2400,BR-PE,480.0
16490,83866,128355,2,990,1980,BR-PB,396.0
16491,79079,128983,2,320,640,BR-RN,128.0
16492,43054,129652,6,320,1920,BR-AC,384.0
16493,49497,130295,5,320,1600,BR-ES,320.0
16494,5567,130447,6,210,1260,BR-MT,252.0
16495,32890,131807,5,480,2400,BR-TO,480.0
16496,33349,131975,4,270,1080,BR-MG,216.0
16497,13814,132298,1,550,550,BR-SP,110.0
16498,72621,134084,2,179,358,BR-DF,71.6
16499,15875,134161,6,490,2940,BR-GO,588.0
16500,79551,134203,3,290,870,BR-ES,174.0
16501,60010,134337,6,90,540,BR-PI,108.0
16502,13705,135483,6,180,1080,BR-RR,216.0
16503,8691,135505,6,180,1080,BR-MT,216.0
16504,15875,136721,3,490,1470,BR-MT,294.0
16505,56380,136731,3,179,537,BR-PR,107.4
16506,6699,136849,4,320,1280,BR-PI,256.0
16507,77079,136932,2,100,200,BR-GO,40.0
16508,35682,137110,6,250,1500,BR-SC,300.0
16509,21429,137421,3,390,1170,BR-RR,234.0
16510,22568,137681,4,245,980,BR-PI,196.0
16511,32986,137820,4,315,1260,BR-MT,252.0
16512,84743,138520,1,120,120,BR-SC,24.0
16513,51314,138811,1,410,410,BR-RS,82.0
16514,3865,139555,3,6500,19500,BR-GO,3900.0
16515,30211,1301,4,380,1520,BR-CE,304.0
16516,75706,1843,3,100,300,BR-RR,60.0
16517,29893,2209,6,420,2520,BR-AC,504.0
16518,31835,5735,3,399,1197,BR-PA,239.4
16519,53941,6472,4,280,1120,BR-AL,224.0
16520,75706,6630,1,100,100,BR-RR,20.0
16521,27336,7714,4,250,1000,BR-AP,200.0
16522,37384,7970,4,700,2800,BR-PR,560.0
16523,82257,8076,3,1600,4800,BR-MS,960.0
16524,3865,8835,4,6500,26000,BR-PA,5200.0
16525,62594,9356,2,300,600,BR-MA,120.0
16526,82990,9752,1,450,450,BR-SC,90.0
16527,71946,10814,2,290,580,BR-SC,116.0
16528,12609,11584,1,320,320,BR-ES,64.0
16529,36195,12718,5,110,550,BR-MG,110.0
16530,89334,13786,2,350,700,BR-PE,140.0
16531,33349,14699,3,270,810,BR-MA,162.0
16532,80644,14909,6,990,5940,BR-RJ,1188.0
16533,32126,15745,1,210,210,BR-RN,42.0
16534,43888,16349,5,190,950,BR-PB,190.0
16535,3820,17474,1,139,139,BR-MS,27.8
16536,36195,18128,3,110,330,BR-PI,66.0
16537,82257,18505,4,1600,6400,BR-ES,1280.0
16538,4853,18666,6,100,600,BR-PR,120.0
16539,32890,18721,5,480,2400,BR-RS,480.0
16540,13705,19782,1,180,180,BR-TO,36.0
16541,71770,19993,6,530,3180,BR-TO,636.0
16542,32986,20863,2,315,630,BR-AM,126.0
16543,5412,22517,6,788,4728,BR-MT,945.6
16544,79551,23239,5,290,1450,BR-AP,290.0
16545,27336,23865,4,250,1000,BR-MG,200.0
16546,80644,24893,5,990,4950,BR-RJ,990.0
16547,30263,26336,6,135,810,BR-AM,162.0
16548,22407,26374,1,200,200,BR-MA,40.0
16549,25562,27542,6,320,1920,BR-PE,384.0
16550,18212,27556,4,120,480,BR-MT,96.0
16551,18751,27967,5,990,4950,BR-RO,990.0
16552,87711,29503,5,140,700,BR-PB,140.0
16553,3829,29823,3,2630,7890,BR-AC,1578.0
16554,9809,30694,2,260,520,BR-DF,104.0
16555,4853,32295,1,100,100,BR-MA,20.0
16556,89100,32378,1,4200,4200,BR-PA,840.0
16557,75706,32661,4,100,400,BR-MT,80.0
16558,67445,32778,4,320,1280,BR-PR,256.0
16559,61071,33092,5,450,2250,BR-SC,450.0
16560,45979,33178,2,280,560,BR-RO,112.0
16561,88368,33369,6,250,1500,BR-PA,300.0
16562,29650,33986,4,120,480,BR-RS,96.0
16563,61071,34113,3,450,1350,BR-MT,270.0
16564,89334,35029,3,350,1050,BR-PB,210.0
16565,64127,35242,4,590,2360,BR-SP,472.0
16566,77079,35329,1,100,100,BR-MS,20.0
16567,41262,35564,3,390,1170,BR-AP,234.0
16568,49497,35766,4,320,1280,BR-ES,256.0
16569,55051,36103,2,760,1520,BR-MT,304.0
16570,53731,36853,1,430,430,BR-RR,86.0
16571,32986,37429,3,315,945,BR-AC,189.0
16572,50478,38321,1,315,315,BR-CE,63.0
16573,83792,38485,4,390,1560,BR-GO,312.0
16574,41189,40627,4,160,640,BR-MG,128.0
16575,41189,40865,3,160,480,BR-PB,96.0
16576,44424,40879,2,360,720,BR-CE,144.0
16577,21516,40939,6,320,1920,BR-GO,384.0
16578,15875,41204,2,490,980,BR-MG,196.0
16579,73038,41877,3,90,270,BR-DF,54.0
16580,84692,44118,1,499,499,BR-TO,99.8
16581,73692,44735,3,90,270,BR-AM,54.0
16582,14836,46401,2,1100,2200,BR-CE,440.0
16583,9809,47066,1,260,260,BR-AM,52.0
16584,74506,47493,5,420,2100,BR-MG,420.0
16585,50478,48127,6,315,1890,BR-PA,378.0
16586,14420,49145,6,690,4140,BR-GO,828.0
16587,36195,49278,1,110,110,BR-CE,22.0
16588,32986,50075,6,315,1890,BR-RJ,378.0
16589,37384,50357,2,700,1400,BR-SE,280.0
16590,12895,52044,1,2600,2600,BR-PR,520.0
16591,72621,52306,6,179,1074,BR-MT,214.8
16592,72667,53404,6,139,834,BR-PE,166.8
16593,33349,55123,6,270,1620,BR-AC,324.0
16594,84692,57207,3,499,1497,BR-TO,299.4
16595,32126,58202,6,210,1260,BR-AL,252.0
16596,100460,58217,2,890,1780,BR-PB,356.0
16597,98964,58591,6,280,1680,BR-MS,336.0
16598,5412,59243,3,788,2364,BR-AC,472.8
16599,17395,59388,1,1400,1400,BR-MA,280.0
16600,12812,61116,3,320,960,BR-GO,192.0
16601,55452,61684,3,350,1050,BR-RJ,210.0
16602,77079,62059,6,100,600,BR-RN,120.0
16603,100961,62349,4,480,1920,BR-PB,384.0
16604,4835,63133,2,560,1120,BR-SC,224.0
16605,29510,63902,4,360,1440,BR-CE,288.0
16606,29650,64750,6,120,720,BR-TO,144.0
16607,97039,65376,3,320,960,BR-MT,192.0
16608,85154,65661,6,420,2520,BR-RR,504.0
16609,61071,67015,4,450,1800,BR-MS,360.0
16610,27336,67584,3,250,750,BR-MT,150.0
16611,29650,67640,4,120,480,BR-PE,96.0
16612,29301,67644,6,180,1080,BR-SP,216.0
16613,44424,68138,6,360,2160,BR-MG,432.0
16614,8673,68437,1,490,490,BR-PI,98.0
16615,73038,69186,5,90,450,BR-SE,90.0
16616,10086,71438,5,750,3750,BR-RR,750.0
16617,13906,71574,2,340,680,BR-SC,136.0
16618,27546,74035,2,336,672,BR-PA,134.4
16619,13705,75224,6,180,1080,BR-AC,216.0
16620,35129,75703,1,320,320,BR-SE,64.0
16621,17395,75947,3,1400,4200,BR-MT,840.0
16622,6262,76328,3,644,1932,BR-SC,386.4
16623,13906,76718,5,340,1700,BR-PR,340.0
16624,40508,76991,3,245,735,BR-RS,147.0
16625,49497,77068,5,320,1600,BR-RO,320.0
16626,77079,77090,2,100,200,BR-PB,40.0
16627,56571,78179,5,420,2100,BR-DF,420.0
16628,100983,78709,1,350,350,BR-PB,70.0
16629,49026,79061,3,240,720,BR-PE,144.0
16630,48483,79318,4,400,1600,BR-PB,320.0
16631,33348,79423,3,160,480,BR-SC,96.0
16632,10795,79538,4,300,1200,BR-RN,240.0
16633,41262,79995,4,390,1560,BR-ES,312.0
16634,18790,80061,2,890,1780,BR-GO,356.0
16635,5412,81356,3,788,2364,BR-CE,472.8
16636,47682,81891,2,430,860,BR-AL,172.0
16637,73038,83211,5,90,450,BR-PB,90.0
16638,31835,85162,2,399,798,BR-PR,159.6
16639,17990,85234,4,3800,15200,BR-RR,3040.0
16640,35129,85957,4,320,1280,BR-SC,256.0
16641,33348,86185,1,160,160,BR-MS,32.0
16642,11736,86217,5,740,3700,BR-AM,740.0
16643,72667,86226,1,139,139,BR-RN,27.8
16644,57815,87805,6,100,600,BR-RO,120.0
16645,37794,89987,4,105,420,BR-GO,84.0
16646,29650,91450,2,120,240,BR-AM,48.0
16647,17990,91763,3,3800,11400,BR-MT,2280.0
16648,28699,91831,4,420,1680,BR-RS,336.0
16649,43888,91915,3,190,570,BR-SP,114.0
16650,65473,92781,4,210,840,BR-GO,168.0
16651,32126,93957,1,210,210,BR-RR,42.0
16652,6137,94031,6,100,600,BR-MS,120.0
16653,3829,94097,3,2630,7890,BR-PB,1578.0
16654,30211,94514,1,380,380,BR-RO,76.0
16655,71190,94702,2,360,720,BR-DF,144.0
16656,98964,94859,3,280,840,BR-RO,168.0
16657,86243,95439,3,350,1050,BR-GO,210.0
16658,65473,95579,6,210,1260,BR-MA,252.0
16659,29012,97887,1,525,525,BR-TO,105.0
16660,72621,97924,4,179,716,BR-RR,143.2
16661,2706,98022,6,590,3540,BR-SE,708.0
16662,83009,98666,5,280,1400,BR-AM,280.0
16663,6137,99789,5,100,500,BR-MG,100.0
16664,81822,101497,2,390,780,BR-AP,156.0
16665,100484,101522,2,320,640,BR-SE,128.0
16666,14836,102475,6,1100,6600,BR-AP,1320.0
16667,55452,102790,1,350,350,BR-MG,70.0
16668,5412,103961,5,788,3940,BR-MS,788.0
16669,35682,105479,3,250,750,BR-RS,150.0
16670,14074,106228,5,450,2250,BR-RS,450.0
16671,14420,106420,3,690,2070,BR-RO,414.0
16672,75557,106582,5,90,450,BR-SP,90.0
16673,43699,108524,1,169,169,BR-SE,33.8
16674,73692,109336,3,90,270,BR-MT,54.0
16675,7940,109412,1,1200,1200,BR-ES,240.0
16676,6742,110419,1,850,850,BR-RR,170.0
16677,5567,110422,4,210,840,BR-AL,168.0
16678,21429,111621,1,390,390,BR-SP,78.0
16679,97039,111873,3,320,960,BR-GO,192.0
16680,87711,112370,4,140,560,BR-RS,112.0
16681,20029,114540,3,294,882,BR-MS,176.4
16682,15470,114596,3,590,1770,BR-DF,354.0
16683,57815,115711,3,100,300,BR-MS,60.0
16684,61356,117249,6,390,2340,BR-RO,468.0
16685,95805,117445,4,100,400,BR-RN,80.0
16686,87156,118324,1,160,160,BR-MG,32.0
16687,12751,119244,3,400,1200,BR-AC,240.0
16688,3865,120077,5,6500,32500,BR-RN,6500.0
16689,62594,121718,6,300,1800,BR-TO,360.0
16690,71190,122722,5,360,1800,BR-RJ,360.0
16691,86544,123020,4,50,200,BR-SC,40.0
16692,8456,125160,4,360,1440,BR-RR,288.0
16693,91498,125953,3,130,390,BR-DF,78.0
16694,61071,128202,4,450,1800,BR-SC,360.0
16695,12609,128652,1,320,320,BR-MG,64.0
16696,14836,128925,1,1100,1100,BR-ES,220.0
16697,61071,129857,5,450,2250,BR-RJ,450.0
16698,6888,130758,1,350,350,BR-AM,70.0
16699,33976,131176,4,120,480,BR-GO,96.0
16700,83009,131505,5,280,1400,BR-RS,280.0
16701,72667,132237,1,139,139,BR-RO,27.8
16702,37794,133385,5,105,525,BR-TO,105.0
16703,56350,134866,2,245,490,BR-DF,98.0
16704,22568,135462,5,245,1225,BR-RR,245.0
16705,37794,135602,6,105,630,BR-PB,126.0
16706,29301,135720,4,180,720,BR-SE,144.0
16707,81822,136587,5,390,1950,BR-AP,390.0
16708,36306,136776,4,390,1560,BR-MT,312.0
16709,6742,136839,4,850,3400,BR-PR,680.0
