pedido_id,producto_id,vendedor_id,fecha_compra,total
67441,2706,3,2020-07-28,1180
67448,81822,1,2020-07-28,1950
68097,56571,5,2020-07-28,1260
68629,6381,1,2020-07-28,3516
69045,49026,2,2020-07-28,1440
70989,86243,5,2020-07-28,1750
72850,58472,2,2020-07-28,750
73000,29893,3,2020-07-28,1260
75822,87711,5,2020-07-28,840
78188,66255,2,2020-07-28,780
78869,61071,4,2020-07-28,900
79392,35129,2,2020-07-28,1600
80480,21244,4,2020-07-28,3360
81947,17329,5,2020-07-28,2950
82951,70813,5,2020-07-28,120
83449,77079,1,2020-07-28,600
85613,32126,4,2020-07-28,840
85710,3451,4,2020-07-28,500
86471,50478,2,2020-07-28,630
86548,48872,2,2020-07-28,360
87314,85154,2,2020-07-28,2520
88347,84743,2,2020-07-29,120
89464,19432,3,2020-07-29,190
89958,10086,2,2020-07-29,3750
90361,73692,2,2020-07-29,90
90975,86544,4,2020-07-29,100
92060,60010,2,2020-07-29,90
92180,8673,5,2020-07-29,1470
93963,33349,3,2020-07-29,540
96541,17990,4,2020-07-29,7600
99022,6888,1,2020-07-29,350
101343,70673,2,2020-07-29,210
101401,13906,2,2020-07-29,1700
102143,86845,2,2020-07-29,220
102493,19432,5,2020-07-29,950
102614,15875,5,2020-07-29,490
103940,23575,4,2020-07-29,630
104271,29012,2,2020-07-29,3150
105292,25562,1,2020-07-29,640
105302,57815,1,2020-07-29,400
107115,9397,1,2020-07-29,345
107890,61071,4,2020-07-29,450
108558,86243,4,2020-07-29,2100
109044,56571,1,2020-07-29,1260
110232,44424,3,2020-07-29,1800
110948,45695,4,2020-07-29,720
113016,31651,4,2020-07-29,720
113212,41262,3,2020-07-29,2340
113428,54794,1,2020-07-29,350
114131,59337,4,2020-07-29,1170
114232,71770,1,2020-07-29,1060
115709,17395,2,2020-07-29,2800
116516,51238,5,2020-07-29,820
117659,17258,4,2020-07-29,1680
117670,3820,2,2020-07-29,139
118995,14836,1,2020-07-29,6600
119336,14836,3,2020-07-29,1100
119407,57708,2,2020-07-30,5940
119478,85154,4,2020-07-30,2520
121647,85154,1,2020-07-30,840
122357,44207,2,2020-07-30,1160
122820,100484,4,2020-07-30,1600
123938,53731,2,2020-07-30,2580
124502,37384,4,2020-07-30,2100
126070,4853,4,2020-07-30,200
127019,66255,5,2020-07-30,390
127638,11218,2,2020-07-30,1000
127720,79079,2,2020-07-30,1920
127792,48483,1,2020-07-30,1600
128152,48483,2,2020-07-30,2400
128355,83866,3,2020-07-30,1980
128983,79079,2,2020-07-30,640
129652,43054,2,2020-07-30,1920
130295,49497,5,2020-07-30,1600
130447,5567,2,2020-07-30,1260
131807,32890,1,2020-07-30,2400
131975,33349,4,2020-07-30,1080
132298,13814,3,2020-07-30,550
134084,72621,3,2020-07-30,358
134161,15875,4,2020-07-30,2940
134203,79551,4,2020-07-30,870
134337,60010,1,2020-07-30,540
135483,13705,5,2020-07-30,1080
135505,8691,5,2020-07-30,1080
136721,15875,3,2020-07-30,1470
136731,56380,3,2020-07-30,537
136849,6699,5,2020-07-30,1280
136932,77079,2,2020-07-30,200
137110,35682,1,2020-07-30,1500
137421,21429,2,2020-07-30,1170
137681,22568,2,2020-07-30,980
137820,32986,2,2020-07-30,1260
138520,84743,5,2020-07-30,120
138811,51314,4,2020-07-30,410
139555,3865,2,2020-07-30,19500
1301,30211,1,2020-07-30,1520
1843,75706,3,2020-07-30,300
2209,29893,2,2020-07-30,2520
5735,31835,1,2020-07-30,1197
6472,53941,4,2020-07-31,1120
6630,75706,1,2020-07-31,100
7714,27336,2,2020-07-31,1000
7970,37384,3,2020-07-31,2800
8076,82257,3,2020-07-31,4800
8835,3865,2,2020-07-31,26000
9356,62594,1,2020-07-31,600
9752,82990,3,2020-07-31,450
10814,71946,4,2020-07-31,580
11584,12609,4,2020-07-31,320
12718,36195,2,2020-07-31,550
13786,89334,4,2020-07-31,700
14699,33349,5,2020-07-31,810
14909,80644,3,2020-07-31,5940
15745,32126,5,2020-07-31,210
16349,43888,5,2020-07-31,950
17474,3820,2,2020-07-31,139
18128,36195,2,2020-07-31,330
18505,82257,5,2020-07-31,6400
18666,4853,2,2020-07-31,600
18721,32890,4,2020-07-31,2400
19782,13705,1,2020-07-31,180
19993,71770,3,2020-07-31,3180
20863,32986,3,2020-07-31,630
22517,5412,5,2020-07-31,4728
23239,79551,4,2020-07-31,1450
23865,27336,3,2020-07-31,1000
24893,80644,2,2020-07-31,4950
26336,30263,2,2020-07-31,810
26374,22407,5,2020-07-31,200
27542,25562,5,2020-07-31,1920
27556,18212,2,2020-07-31,480
27967,18751,4,2020-07-31,4950
29503,87711,2,2020-07-31,700
29823,3829,2,2020-07-31,7890
30694,9809,2,2020-07-31,520
32295,4853,2,2020-07-31,100
32378,89100,1,2020-07-31,4200
32661,75706,5,2020-07-31,400
32778,67445,1,2020-07-31,1280
33092,61071,2,2020-07-31,2250
33178,45979,5,2020-07-31,560
33369,88368,5,2020-07-31,1500
33986,29650,2,2020-07-31,480
34113,61071,5,2020-07-31,1350
35029,89334,1,2020-07-31,1050
35242,64127,2,2020-07-31,2360
35329,77079,3,2020-07-31,100
35564,41262,1,2020-07-31,1170
35766,49497,4,2020-07-31,1280
36103,55051,2,2020-07-31,1520
36853,53731,3,2020-07-31,430
37429,32986,3,2020-07-31,945
38321,50478,3,2020-08-01,315
38485,83792,2,2020-08-01,1560
40627,41189,2,2020-08-01,640
40865,41189,1,2020-08-01,480
40879,44424,2,2020-08-01,720
40939,21516,3,2020-08-01,1920
41204,15875,3,2020-08-01,980
41877,73038,2,2020-08-01,270
44118,84692,2,2020-08-01,499
44735,73692,2,2020-08-01,270
46401,14836,2,2020-08-01,2200
47066,9809,2,2020-08-01,260
47493,74506,2,2020-08-01,2100
48127,50478,4,2020-08-01,1890
49145,14420,2,2020-08-01,4140
49278,36195,4,2020-08-01,110
50075,32986,5,2020-08-01,1890
50357,37384,2,2020-08-01,1400
52044,12895,2,2020-08-01,2600
52306,72621,2,2020-08-01,1074
53404,72667,1,2020-08-01,834
55123,33349,1,2020-08-01,1620
57207,84692,2,2020-08-01,1497
58202,32126,1,2020-08-01,1260
58217,100460,2,2020-08-01,1780
58591,98964,2,2020-08-01,1680
59243,5412,2,2020-08-01,2364
59388,17395,5,2020-08-01,1400
61116,12812,2,2020-08-01,960
61684,55452,4,2020-08-01,1050
62059,77079,5,2020-08-01,600
62349,100961,2,2020-08-01,1920
63133,4835,4,2020-08-01,1120
63902,29510,2,2020-08-01,1440
64750,29650,2,2020-08-01,720
65376,97039,3,2020-08-01,960
65661,85154,2,2020-08-01,2520
67015,61071,2,2020-08-01,1800
67584,27336,1,2020-08-01,750
67640,29650,5,2020-08-01,480
67644,29301,1,2020-08-01,1080
68138,44424,2,2020-08-01,2160
68437,8673,3,2020-08-01,490
69186,73038,2,2020-08-01,450
71438,10086,5,2020-08-01,3750
71574,13906,3,2020-08-01,680
74035,27546,4,2020-08-01,672
75224,13705,1,2020-08-01,1080
75703,35129,4,2020-08-01,320
75947,17395,2,2020-08-01,4200
76328,6262,3,2020-08-01,1932
76718,13906,2,2020-08-01,1700
76991,40508,2,2020-08-01,735
77068,49497,4,2020-08-02,1600
77090,77079,2,2020-08-02,200
78179,56571,2,2020-08-02,2100
78709,100983,2,2020-08-02,350
79061,49026,2,2020-08-02,720
79318,48483,3,2020-08-02,1600
79423,33348,5,2020-08-02,480
79538,10795,2,2020-08-02,1200
79995,41262,1,2020-08-02,1560
80061,18790,2,2020-08-02,1780
81356,5412,4,2020-08-02,2364
81891,47682,2,2020-08-02,860
83211,73038,3,2020-08-02,450
85162,31835,1,2020-08-02,798
85234,17990,2,2020-08-02,15200
85957,35129,2,2020-08-02,1280
86185,33348,3,2020-08-02,160
86217,11736,3,2020-08-02,3700
86226,72667,4,2020-08-02,139
87805,57815,2,2020-08-02,600
89987,37794,1,2020-08-02,420
91450,29650,4,2020-08-02,240
91763,17990,2,2020-08-02,11400
91831,28699,2,2020-08-02,1680
91915,43888,2,2020-08-02,570
92781,65473,2,2020-08-02,840
93957,32126,2,2020-08-02,210
94031,6137,1,2020-08-02,600
94097,3829,2,2020-08-02,7890
94514,30211,5,2020-08-02,380
94702,71190,5,2020-08-02,720
94859,98964,1,2020-08-02,840
95439,86243,1,2020-08-02,1050
95579,65473,4,2020-08-02,1260
97887,29012,4,2020-08-02,525
97924,72621,1,2020-08-02,716
98022,2706,2,2020-08-02,3540
98666,83009,2,2020-08-02,1400
99789,6137,5,2020-08-02,500
101497,81822,2,2020-08-02,780
101522,100484,4,2020-08-02,640
102475,14836,3,2020-08-02,6600
102790,55452,1,2020-08-02,350
103961,5412,4,2020-08-02,3940
105479,35682,3,2020-08-02,750
106228,14074,2,2020-08-02,2250
106420,14420,2,2020-08-02,2070
106582,75557,4,2020-08-02,450
108524,43699,2,2020-08-02,169
109336,73692,4,2020-08-02,270
109412,7940,4,2020-08-02,1200
110419,6742,1,2020-08-02,850
110422,5567,4,2020-08-02,840
111621,21429,1,2020-08-02,390
111873,97039,2,2020-08-02,960
112370,87711,4,2020-08-02,560
114540,20029,2,2020-08-02,882
114596,15470,4,2020-08-02,1770
115711,57815,2,2020-08-02,300
117249,61356,2,2020-08-02,2340
117445,95805,2,2020-08-03,400
118324,87156,2,2020-08-03,160
119244,12751,4,2020-08-03,1200
120077,3865,1,2020-08-03,32500
121718,62594,2,2020-08-03,1800
122722,71190,2,2020-08-03,1800
123020,86544,4,2020-08-03,200
125160,8456,2,2020-08-03,1440
125953,91498,4,2020-08-03,390
128202,61071,2,2020-08-03,1800
128652,12609,4,2020-08-03,320
128925,14836,5,2020-08-03,1100
129857,61071,2,2020-08-03,2250
130758,6888,1,2020-08-03,350
131176,33976,2,2020-08-03,480
131505,83009,3,2020-08-03,1400
132237,72667,4,2020-08-03,139
133385,37794,3,2020-08-03,525
134866,56350,4,2020-08-03,490
135462,22568,1,2020-08-03,1225
135602,37794,3,2020-08-03,630
135720,29301,4,2020-08-03,720
136587,81822,2,2020-08-03,1950
136776,36306,5,2020-08-03,1560
136839,6742,2,2020-08-03,3400
137170,66539,4,2020-08-03,2394
137427,32986,1,2020-08-03,1260
138719,17329,4,2020-08-03,1180
139865,12609,2,2020-08-03,960
2945,58245,1,2020-08-03,480
4657,4835,5,2020-08-03,1120
4838,50771,5,2020-08-03,1700
5099,9809,5,2020-08-03,1040
5552,83009,3,2020-08-03,1120
5919,27336,4,2020-08-03,1500
6367,48872,2,2020-08-03,240
6402,82257,2,2020-08-03,8000
7039,49026,4,2020-08-03,960
7199,19432,3,2020-08-03,950
7449,66135,1,2020-08-03,1470
7487,4307,2,2020-08-03,12350
8157,51314,1,2020-08-03,410
9040,3865,1,2020-08-03,39000
9353,6137,3,2020-08-03,200
10224,39814,5,2020-08-03,2340
11733,28699,4,2020-08-03,1680
13737,17990,2,2020-08-03,7600
13759,80644,3,2020-08-03,4950
15214,6137,2,2020-08-03,400
15553,18128,1,2020-08-03,2385
15590,75557,5,2020-08-03,360
15760,7871,2,2020-08-03,1260
15976,37384,5,2020-08-03,2800
16248,6262,5,2020-08-03,644
16383,14074,2,2020-08-03,1800
17677,13906,1,2020-08-03,680
18067,18790,1,2020-08-03,4450
19885,41518,5,2020-08-03,1560
20106,89334,2,2020-08-03,350
20185,3829,1,2020-08-04,2630
20252,6137,4,2020-08-04,300
20602,13472,2,2020-08-04,450
21519,45878,3,2020-08-04,1260
22525,31651,5,2020-08-04,900
23228,8673,2,2020-08-04,1960
23761,3451,4,2020-08-04,500
24302,91248,2,2020-08-04,135
24879,13814,2,2020-08-04,2200
24885,77558,2,2020-08-04,4740
25430,81822,3,2020-08-04,1950
26922,14420,4,2020-08-04,690
27256,49497,2,2020-08-04,320
27714,53731,2,2020-08-04,860
27992,71770,1,2020-08-04,2120
28125,83795,3,2020-08-04,620
28718,28699,5,2020-08-04,840
29567,45878,5,2020-08-04,420
31606,75706,1,2020-08-04,400
31992,39814,1,2020-08-04,1170
34941,3865,4,2020-08-04,19500
35690,12609,4,2020-08-04,320
36624,58245,3,2020-08-04,600
38769,10086,3,2020-08-04,3750
39557,33349,1,2020-08-04,540
40297,58472,1,2020-08-04,450
41194,7729,4,2020-08-04,1080
41365,6769,5,2020-08-04,1320
41425,7940,3,2020-08-04,6000
41716,91498,5,2020-08-04,260
43556,74506,2,2020-08-04,2100
43681,45979,2,2020-08-04,1120
44866,56380,3,2020-08-04,1074
44973,59337,5,2020-08-04,780
45123,7871,2,2020-08-04,420
46292,12751,3,2020-08-04,800
48151,61356,2,2020-08-04,2340
49055,87156,4,2020-08-04,480
49268,53941,1,2020-08-04,280
49413,48872,2,2020-08-04,120
49614,83792,3,2020-08-04,390
50066,79079,2,2020-08-04,960
50521,14420,2,2020-08-04,4140
50773,71770,2,2020-08-04,530
51269,14074,3,2020-08-04,2700
52187,56380,2,2020-08-04,537
53367,81822,2,2020-08-04,1950
54550,32890,4,2020-08-04,2400
55060,100460,3,2020-08-04,1780
55199,87156,2,2020-08-05,800
55292,4835,3,2020-08-05,1120
56363,53138,4,2020-08-05,690
58720,3451,2,2020-08-05,1500
58819,17258,2,2020-08-05,2520
59312,77079,2,2020-08-05,400
59824,86544,3,2020-08-05,200
60187,13705,2,2020-08-05,1080
62334,75557,2,2020-08-05,360
62765,74506,3,2020-08-05,840
67077,8707,2,2020-08-05,750
67936,45695,5,2020-08-05,1440
68083,70240,1,2020-08-05,1450
68906,57696,1,2020-08-05,410
69387,14420,2,2020-08-05,3450
69606,62594,4,2020-08-05,600
69980,88368,3,2020-08-05,250
70270,65473,2,2020-08-05,630
71934,100983,5,2020-08-05,700
71950,87156,4,2020-08-05,160
72967,3820,5,2020-08-05,278
74525,67445,2,2020-08-05,1600
75541,46573,3,2020-08-05,1750
75728,72621,3,2020-08-05,895
75811,100939,2,2020-08-05,1860
75883,75706,4,2020-08-05,300
77207,21429,3,2020-08-05,1950
77273,17990,4,2020-08-05,19000
78814,24159,4,2020-08-05,1620
78915,13814,4,2020-08-05,550
80018,83792,4,2020-08-05,1950
80242,53138,2,2020-08-05,1380
80466,38723,2,2020-08-05,320
80946,3451,1,2020-08-05,1500
81853,79551,4,2020-08-05,580
82008,13472,1,2020-08-05,1800
82203,43699,5,2020-08-05,338
82278,3451,5,2020-08-05,1250
82314,48483,1,2020-08-05,2400
82976,4853,2,2020-08-05,500
83594,86302,2,2020-08-05,695
84334,61071,4,2020-08-05,450
85077,2706,1,2020-08-05,2950
85293,29650,3,2020-08-05,240
86828,39368,5,2020-08-05,279
87296,30263,5,2020-08-05,810
87514,60010,3,2020-08-05,360
88621,37794,2,2020-08-05,630
88796,30263,1,2020-08-05,675
89534,43699,2,2020-08-05,1014
89558,6769,3,2020-08-06,440
90365,44379,4,2020-08-06,825
91102,91498,2,2020-08-06,130
91228,12895,3,2020-08-06,5200
91470,13906,4,2020-08-06,1700
92273,23575,5,2020-08-06,1260
92526,86302,1,2020-08-06,695
92739,71946,2,2020-08-06,580
93416,10795,4,2020-08-06,1200
93753,37384,2,2020-08-06,3500
93836,54794,4,2020-08-06,1750
94561,42913,3,2020-08-06,7770
96354,95805,1,2020-08-06,400
96504,29650,3,2020-08-06,720
97238,18790,2,2020-08-06,3560
97545,7193,4,2020-08-06,1280
98511,38723,3,2020-08-06,160
101008,7940,5,2020-08-06,7200
101246,17990,3,2020-08-06,7600
101323,84176,3,2020-08-06,1550
101655,4553,3,2020-08-06,220
101827,72621,5,2020-08-06,895
102852,40508,4,2020-08-06,735
103227,66539,3,2020-08-06,798
105480,84176,4,2020-08-06,1860
106535,6262,2,2020-08-06,1932
107404,33348,2,2020-08-06,800
107818,27336,5,2020-08-06,1000
108134,17990,1,2020-08-06,19000
108167,59784,2,2020-08-06,780
108265,72621,1,2020-08-06,179
108769,50771,2,2020-08-06,340
109485,41189,2,2020-08-06,480
109848,48483,1,2020-08-06,1600
109991,13705,1,2020-08-06,900
111000,98964,1,2020-08-06,1400
111850,98964,3,2020-08-06,1120
111861,58245,3,2020-08-06,120
111967,51314,1,2020-08-06,820
113105,5995,4,2020-08-06,398
113121,100932,2,2020-08-06,7800
113662,47682,2,2020-08-06,1720
114034,9981,5,2020-08-06,8000
115045,4553,2,2020-08-06,330
116078,12609,2,2020-08-06,960
116470,18212,2,2020-08-06,480
117235,13906,3,2020-08-06,1360
117319,87156,2,2020-08-06,160
117518,43888,2,2020-08-06,570
118986,29650,2,2020-08-06,720
119422,43699,5,2020-08-07,845
122702,60010,1,2020-08-07,450
123019,21429,4,2020-08-07,1560
123134,100481,3,2020-08-07,1640
124296,53458,2,2020-08-07,1350
124581,70813,2,2020-08-07,720
126197,86845,3,2020-08-07,550
126879,61356,5,2020-08-07,1560
126992,86845,2,2020-08-07,440
127777,6888,1,2020-08-07,1750
128558,45979,2,2020-08-07,1680
128757,87711,2,2020-08-07,840
129740,75557,1,2020-08-07,450
129783,8456,2,2020-08-07,1800
133716,100983,2,2020-08-07,350
133746,55452,1,2020-08-07,350
134102,7940,5,2020-08-07,2400
135342,3820,2,2020-08-07,695
137250,59337,3,2020-08-07,390
138104,98640,2,2020-08-07,990
1623,18212,2,2020-08-07,240
2355,6699,1,2020-08-07,1600
2415,73692,2,2020-08-07,540
3239,23575,2,2020-08-07,210
4245,91248,1,2020-08-07,180
6002,12609,3,2020-08-07,1280
6253,87156,5,2020-08-07,480
6693,31651,5,2020-08-07,900
7256,38723,5,2020-08-07,400
7833,14420,4,2020-08-07,3450
11161,13716,2,2020-08-07,1800
12100,18128,5,2020-08-07,1590
12142,6769,3,2020-08-07,1320
13368,30263,2,2020-08-07,540
14430,33349,5,2020-08-07,810
15346,14420,1,2020-08-07,4140
15519,61356,1,2020-08-07,1560
18456,53731,3,2020-08-07,1720
18643,2706,2,2020-08-07,2950
19420,83009,2,2020-08-07,1680
19466,23575,2,2020-08-07,420
19557,31835,3,2020-08-07,798
19821,4853,3,2020-08-07,200
21629,4307,2,2020-08-07,12350
21882,21244,3,2020-08-07,2240
22257,27336,1,2020-08-07,750
22475,98964,2,2020-08-07,1680
23468,72621,4,2020-08-07,1074
24485,35682,4,2020-08-07,1250
24751,33348,5,2020-08-07,800
25054,65473,3,2020-08-07,420
25785,73038,2,2020-08-07,450
25910,60010,2,2020-08-07,360
27040,44207,3,2020-08-07,290
27127,58472,1,2020-08-07,750
28424,33976,1,2020-08-07,720
28653,53458,4,2020-08-07,1800
28855,70813,2,2020-08-07,240
29703,5292,2,2020-08-07,3456
33123,84176,2,2020-08-07,930
33279,100939,2,2020-08-07,1550
34047,16634,5,2020-08-07,2880
35072,13705,5,2020-08-07,720
35261,44379,4,2020-08-07,165
36431,50771,2,2020-08-07,1700
36630,18128,3,2020-08-07,4770
36759,6888,1,2020-08-07,350
36861,3829,3,2020-08-08,15780
37512,44424,1,2020-08-08,2160
38423,73038,2,2020-08-08,360
39358,7940,3,2020-08-08,6000
40732,30211,2,2020-08-08,1520
40826,59784,1,2020-08-08,390
41417,81822,2,2020-08-08,390
42142,6888,4,2020-08-08,1050
45077,48872,4,2020-08-08,720
46339,27546,2,2020-08-08,1008
46495,21244,3,2020-08-08,1120
47208,40082,4,2020-08-08,1260
47737,33348,1,2020-08-08,160
48163,10795,4,2020-08-08,300
49401,8691,5,2020-08-08,360
49541,71190,5,2020-08-08,1440
51031,33349,2,2020-08-08,810
52592,30211,5,2020-08-08,1140
53056,18128,3,2020-08-08,3180
53187,39814,3,2020-08-08,2340
53223,6742,3,2020-08-08,1700
54041,45878,3,2020-08-08,1050
54573,36195,1,2020-08-08,110
57427,6699,5,2020-08-08,960
57464,73038,4,2020-08-08,540
57758,49026,2,2020-08-08,240
57922,6769,1,2020-08-08,1320
58173,73038,2,2020-08-08,540
58889,18751,5,2020-08-08,3960
58935,21516,2,2020-08-08,320
60989,57708,1,2020-08-08,4950
62223,40508,4,2020-08-08,1225
62817,55452,5,2020-08-08,350
63246,100932,5,2020-08-08,7800
63721,8707,4,2020-08-08,300
65162,24159,1,2020-08-08,1350
65451,45979,3,2020-08-08,1120
69223,5567,4,2020-08-08,1050
69579,100484,2,2020-08-08,1920
70053,14836,2,2020-08-08,1100
70483,71190,5,2020-08-08,360
70524,81822,2,2020-08-08,2340
70560,27546,1,2020-08-08,672
71213,43054,1,2020-08-08,1920
71229,84743,2,2020-08-08,360
72368,18751,5,2020-08-08,4950
72382,6888,3,2020-08-08,2100
73172,70240,3,2020-08-08,1160
73235,32126,5,2020-08-08,210
74267,27659,3,2020-08-09,700
74418,29301,4,2020-08-09,1080
74724,29510,3,2020-08-09,1800
75012,29012,2,2020-08-09,3150
75505,70240,1,2020-08-09,1450
76275,4553,4,2020-08-09,550
76319,77558,4,2020-08-09,4740
76366,8707,5,2020-08-09,450
78660,5292,1,2020-08-09,2304
79364,45979,5,2020-08-09,1680
79383,18128,2,2020-08-09,795
80239,21516,1,2020-08-09,320
81198,12812,2,2020-08-09,960
82160,72667,2,2020-08-09,139
82163,41262,2,2020-08-09,1950
83025,10795,2,2020-08-09,1200
83952,15875,5,2020-08-09,2450
84237,71946,1,2020-08-09,290
86716,4835,1,2020-08-09,1680
86854,70813,2,2020-08-09,120
87477,22568,3,2020-08-09,1225
87676,32126,2,2020-08-09,420
88564,70240,2,2020-08-09,290
89311,6262,3,2020-08-09,2576
89330,33349,5,2020-08-09,1350
90104,68110,1,2020-08-09,4740
90155,24159,1,2020-08-09,1080
90337,70813,4,2020-08-09,600
91071,6742,1,2020-08-09,850
91160,8707,2,2020-08-09,150
91217,70673,3,2020-08-09,840
91861,10795,3,2020-08-09,1200
92284,49026,2,2020-08-09,240
92832,85154,4,2020-08-09,420
93600,56350,5,2020-08-09,1225
94181,72667,5,2020-08-09,417
95723,79551,3,2020-08-09,1160
96192,58245,1,2020-08-09,600
96327,79079,3,2020-08-09,320
96790,29301,2,2020-08-09,360
97302,7729,3,2020-08-09,2160
97380,84692,1,2020-08-09,2495
97446,29012,2,2020-08-09,1575
98906,56380,2,2020-08-09,358
99589,58472,4,2020-08-09,750
100861,30263,4,2020-08-09,540
100878,24159,2,2020-08-09,1350
101108,39814,2,2020-08-09,2340
101778,55051,5,2020-08-09,3800
103557,18751,5,2020-08-09,2970
104562,95805,4,2020-08-09,400
104896,13472,4,2020-08-09,2250
104992,82990,3,2020-08-10,450
106308,71190,2,2020-08-10,1800
106531,93262,2,2020-08-10,2250
107653,25562,3,2020-08-10,1280
107791,56571,3,2020-08-10,420
109358,42913,5,2020-08-10,5180
112586,13472,2,2020-08-10,1800
113146,21516,1,2020-08-10,1920
114089,53731,2,2020-08-10,860
114090,83795,2,2020-08-10,930
114109,13716,3,2020-08-10,450
115768,98964,3,2020-08-10,560
115897,7193,4,2020-08-10,1920
116667,33349,3,2020-08-10,1350
117676,49497,2,2020-08-10,1920
117812,8673,5,2020-08-10,980
117967,56380,5,2020-08-10,179
118225,25562,4,2020-08-10,1600
118603,5412,2,2020-08-10,4728
118606,64127,3,2020-08-10,1770
119730,43054,5,2020-08-10,1600
120444,13814,4,2020-08-10,2750
121182,43699,4,2020-08-10,507
121766,60010,2,2020-08-10,540
121771,83792,5,2020-08-10,1560
124558,35129,2,2020-08-10,640
125001,44424,1,2020-08-10,360
125189,43888,4,2020-08-10,760
125482,43699,2,2020-08-10,845
125510,3865,2,2020-08-10,19500
127433,8673,2,2020-08-10,980
